8.7812326835e+001	1.2840924752e+002	1.2722202821e+002	1.6393925819e+002	
1.6338375483e+002	1.2923058362e+002	2.0059157143e+002	1.6055147278e+002	
1.7876674287e+002	1.2918193062e+002	2.1354374765e+002	1.5975247728e+002	
1.3974508611e+002	1.2940978228e+002	1.9054711558e+002	1.6138217888e+002	
1.2901454713e+002	1.3163860720e+002	1.6733091473e+002	1.6478632607e+002	
3.0545175239e+002	1.3203940657e+002	3.5367554067e+002	1.5467505299e+002	
1.0214071020e+002	1.3336142851e+002	1.4085130415e+002	1.6795709596e+002	
3.2257955529e+002	1.3370073971e+002	3.7047015442e+002	1.5535952087e+002	
3.3585603209e+002	1.3354953863e+002	3.8329759721e+002	1.5447962795e+002	
3.4396487336e+002	1.3316628868e+002	3.9161886715e+002	1.5362998172e+002	
3.9785294705e+002	1.3257684178e+002	4.4484755393e+002	1.5001784375e+002	
5.1916107128e+002	1.3327395767e+002	5.6600551360e+002	1.4382013720e+002	
1.2436191642e+002	1.3435366983e+002	1.6180543674e+002	1.6772742839e+002	
2.8792894959e+002	1.3346369813e+002	3.3610725050e+002	1.5707561636e+002	
3.3074247294e+002	1.3408713452e+002	3.7855101558e+002	1.5528261070e+002	
6.2492048412e+002	1.3300512867e+002	6.2990610224e+002	1.3963594272e+002	
6.3729076811e+002	1.3284935663e+002	6.8249395112e+002	1.3674478453e+002	
1.5822043867e+002	1.3477637136e+002	1.9511181232e+002	1.6625508245e+002	
1.8810249858e+002	1.3539865939e+002	2.2257412522e+002	1.6529441605e+002	
3.1493722373e+002	1.3502260292e+002	3.6312315307e+002	1.5708294217e+002	
3.5420887353e+002	1.3477456824e+002	4.0313739105e+002	1.5457727960e+002	
5.3967368801e+002	1.3447863936e+002	5.8654845236e+002	1.4385894590e+002	
5.4978970697e+002	1.3434071948e+002	5.9847102963e+002	1.4305500848e+002	
1.1279851627e+002	1.3604273117e+002	1.5161397906e+002	1.6994973166e+002	
7.0999424778e+002	1.3445500104e+002	7.0393778731e+002	1.3679818722e+002	
2.1935978342e+002	1.3773777131e+002	2.5336172099e+002	1.6583869459e+002	
1.5756751803e+002	1.4009094213e+002	1.9416715375e+002	1.7147517291e+002	
1.4345577840e+002	1.4102147159e+002	1.8094395698e+002	1.7312695997e+002	
3.2384851509e+002	1.4378068846e+002	3.7193005901e+002	1.6523531580e+002	
3.4880696544e+002	1.4391341174e+002	3.9688576018e+002	1.6396973198e+002	
5.3383093733e+002	1.4368191954e+002	5.8109701379e+002	1.5339789357e+002	
5.8000092571e+002	1.4318207986e+002	6.2678330478e+002	1.5032176395e+002	
8.8506802940e+001	1.4529361193e+002	1.2859268568e+002	1.8020943432e+002	
1.9335490775e+002	1.4530204216e+002	2.2820462113e+002	1.7463505780e+002	
3.6959233744e+002	1.4546426128e+002	4.1712029311e+002	1.6436909058e+002	
6.3657702903e+001	1.4603391704e+002	1.0506023788e+002	1.8224248852e+002	
7.4447029994e+002	1.4550003563e+002	7.4026637558e+002	1.4584557628e+002	
1.4332233509e+002	1.4731745691e+002	1.8184451949e+002	1.7920483478e+002	
2.0271372878e+002	1.4680621753e+002	2.3802213095e+002	1.7556057725e+002	
2.3288339921e+002	1.4712387250e+002	2.7502493767e+002	1.7387699573e+002	
2.8609628145e+002	1.4782961697e+002	3.2455833226e+002	1.7178279559e+002	
2.9649607187e+002	1.4888303081e+002	3.3500989968e+002	1.7223842389e+002	
3.1352987000e+001	1.5270454659e+002	8.0157707699e+001	1.9013077462e+002	
5.6069838462e+002	1.5218446506e+002	6.1007167196e+002	1.6033036328e+002	
1.7695956710e+002	1.5370748723e+002	2.1347392995e+002	1.8365798250e+002	
8.4406656853e+001	1.5477961392e+002	1.2462815354e+002	1.8961185916e+002	
3.2094880362e+002	1.5445775813e+002	3.6900464825e+002	1.7594493309e+002	
6.9130844970e+002	1.5304305329e+002	7.4261602137e+002	1.5382898554e+002	
2.0205714559e+002	1.5555936915e+002	2.3808015046e+002	1.8410729773e+002	
3.1227737747e+002	1.5559900709e+002	3.6119933923e+002	1.7751119875e+002	
4.1682520262e+002	1.5553080381e+002	4.6485969342e+002	1.7171645962e+002	
1.6583531889e+002	1.5697426691e+002	2.0371039741e+002	1.8738954602e+002	
6.7102031032e+002	1.5569265339e+002	7.2120501439e+002	1.5769510014e+002	
6.2288097964e+001	1.5789226535e+002	1.0398483558e+002	1.9376561715e+002	
4.4612556764e+002	1.5761303549e+002	4.9441402086e+002	1.7216153155e+002	
6.2103823100e+001	1.6067440364e+002	1.0401471832e+002	1.9645557558e+002	
3.6940639896e+002	1.6090048683e+002	4.1788612448e+002	1.7963809344e+002	
7.6047459293e+001	1.6320992937e+002	1.1792400778e+002	1.9815422441e+002	
4.1550362769e+002	1.6158848782e+002	4.6395825915e+002	1.7779650400e+002	
4.7102727014e+002	1.6144961453e+002	5.3679164545e+002	1.7385442096e+002	
1.3313986073e+002	1.6298055522e+002	1.7195045408e+002	1.9497139368e+002	
1.7947690621e+002	1.6364735361e+002	2.1612135848e+002	1.9320067543e+002	
2.9657062802e+002	1.6340392290e+002	3.3527262180e+002	1.8651204160e+002	
3.6423097822e+002	1.6387223495e+002	4.1368383804e+002	1.8282523766e+002	
5.1747566872e+002	1.6229094407e+002	5.5915635938e+002	1.7319916281e+002	
6.0026847297e+002	1.6236505310e+002	6.4965943092e+002	1.6838448037e+002	
5.9344117875e+002	1.6295217989e+002	6.6282048603e+002	1.6847726911e+002	
2.7828405997e+002	1.6502207882e+002	3.1776978433e+002	1.8906422977e+002	
6.5427582187e+002	1.6475192657e+002	6.0008308526e+002	1.7232932775e+002	
6.7797326589e+002	1.6432390663e+002	7.2945302455e+002	1.6599594305e+002	
6.9010900688e+002	1.6371137851e+002	7.4099460322e+002	1.6473279264e+002	
7.3566846529e+002	1.6363586657e+002	7.4791605204e+002	1.6384247209e+002	
1.5654791634e+002	1.6732179394e+002	1.9334338707e+002	1.9801179529e+002	
1.9171670877e+002	1.6700476632e+002	2.2673607181e+002	1.9588014540e+002	
3.7282418955e+002	1.6594960164e+002	4.2172705728e+002	1.8444044603e+002	
2.3729211007e+002	1.6832064723e+002	2.7186989045e+002	1.9472429568e+002	
2.5872068830e+002	1.6681417426e+002	2.9257601229e+002	1.9212114926e+002	
3.5730393264e+002	1.6776337526e+002	4.0704001525e+002	1.8704702219e+002	
3.7952575455e+002	1.6823213149e+002	4.2869606803e+002	1.8632960690e+002	
4.1581374404e+002	1.6795853751e+002	4.6412312075e+002	1.8412292065e+002	
4.4443926358e+002	1.6740475553e+002	4.9271668642e+002	1.8201550937e+002	
7.4518847447e+002	1.6573757598e+002	7.0399947113e+002	1.6776418969e+002	
3.1036541619e+002	1.6913386971e+002	3.5360617901e+002	1.9121600453e+002	
4.8914717294e+002	1.6856739619e+002	5.3765723448e+002	1.8073249337e+002	
1.5040984847e+002	1.7011057786e+002	1.8881114807e+002	2.0098891181e+002	
2.6851299257e+002	1.7023206614e+002	3.0773771144e+002	1.9472216500e+002	
4.7251417495e+002	1.6938763582e+002	5.2304059721e+002	1.8237246771e+002	
4.9947385640e+002	1.7011147830e+002	5.4823282376e+002	1.8170507583e+002	
5.4428224658e+002	1.6929332578e+002	5.9219963568e+002	1.7848206722e+002	
5.6960307317e+002	1.6947409771e+002	6.1829969602e+002	1.7725084486e+002	
1.0920710782e+002	1.7046610307e+002	1.4920778407e+002	2.0347806354e+002	
1.2728976898e+002	1.7070878051e+002	1.6664128039e+002	2.0277139076e+002	
1.3244159232e+002	1.7052455085e+002	1.7149041617e+002	2.0232866341e+002	
5.5821316650e+002	1.7035021585e+002	5.6330481554e+002	1.8058366766e+002	
6.0299611146e+002	1.7075331029e+002	6.5304407071e+002	1.7666201521e+002	
6.4317155390e+002	1.7043473867e+002	6.9279052939e+002	1.7416772425e+002	
6.8357981181e+002	1.7034572583e+002	7.3488260563e+002	1.7179970692e+002	
1.7859572719e+002	1.7226667736e+002	2.1512590148e+002	2.0165346728e+002	
3.2268182353e+002	1.7230385609e+002	3.6690937677e+002	1.9363842720e+002	
3.3738758251e+002	1.7127815267e+002	3.8998488407e+002	1.9148792916e+002	
5.1069921899e+002	1.7072782197e+002	5.5945070793e+002	1.8171250218e+002	
1.9201114553e+002	1.7309712760e+002	2.2883175962e+002	2.0173341045e+002	
2.2509624881e+002	1.7314481887e+002	2.6058768902e+002	2.0006201491e+002	
6.2735391488e+002	1.7237215314e+002	6.7728066494e+002	1.7697414127e+002	
6.7302521171e+002	1.7204743107e+002	7.2399348281e+002	1.7411444104e+002	
6.9860406847e+002	1.7167458324e+002	7.4907143388e+002	1.7236213517e+002	
2.3491135094e+002	1.7379172059e+002	2.6997707568e+002	2.0018631591e+002	
1.6009340064e+002	1.7476740076e+002	1.9768420517e+002	2.0503546854e+002	
4.9863228737e+002	1.7456189673e+002	5.4696029428e+002	1.8622250789e+002	
5.9876532924e+002	1.7389004396e+002	6.4614778466e+002	1.8016427943e+002	
6.1885124993e+002	1.7312606646e+002	6.6935707164e+002	1.7817360761e+002	
5.7903416915e+002	1.7473586558e+002	6.2957410453e+002	1.8195579312e+002	
6.3667809123e+002	1.7511172724e+002	6.8736203145e+002	1.7920365173e+002	
2.2496524820e+002	1.7614344342e+002	2.6029022977e+002	2.0300816777e+002	
4.6434227284e+002	1.7601545163e+002	5.1312005311e+002	1.8950752874e+002	
4.7989766955e+002	1.7658918808e+002	5.2811877075e+002	1.8926516290e+002	
1.1287765139e+002	1.7694028057e+002	1.5359178044e+002	2.0953581836e+002	
2.1214995299e+002	1.7761337656e+002	2.4863640777e+002	2.0508212056e+002	
1.0083674002e+002	1.7860858499e+002	1.4189418216e+002	2.1177889169e+002	
5.2083936661e+002	1.7873243576e+002	5.6948433314e+002	1.8918941580e+002	
5.8628970326e+002	1.7928448204e+002	6.3587230324e+002	1.8618262661e+002	
2.9098099791e+002	1.8083113750e+002	3.2988771805e+002	2.0395048623e+002	
3.9993498550e+002	1.7970831825e+002	4.5050973213e+002	1.9657351519e+002	
4.8163361749e+002	1.8023340097e+002	5.3104795410e+002	1.9276718051e+002	
1.8615281477e+002	1.8172383968e+002	2.2329144765e+002	2.1044871801e+002	
3.1217229632e+002	1.8086570519e+002	3.5586053469e+002	2.0267194648e+002	
4.2809011999e+002	1.8060092259e+002	4.7725213970e+002	1.9601137804e+002	
6.3185405695e+002	1.7990729950e+002	6.8298337716e+002	1.8429262001e+002	
3.8886662917e+002	1.8286626760e+002	4.3826833812e+002	2.0034868689e+002	
5.6696022555e+002	1.8193594306e+002	6.1681571313e+002	1.8987985305e+002	
5.8181361236e+002	1.8209937523e+002	6.3253375626e+002	1.8921289798e+002	
6.5050833994e+002	1.8102296409e+002	6.9917242602e+002	1.8451335991e+002	
4.9399568529e+002	1.8314433779e+002	5.4315086891e+002	1.9502741715e+002	
6.7819202818e+002	1.8178223068e+002	7.2968744513e+002	1.8367733620e+002	
6.9577879730e+002	1.8283991154e+002	7.4903762030e+002	1.8373263796e+002	
7.2926942729e+002	1.8182803968e+002	6.6716111177e+002	1.8550949675e+002	
5.4759021182e+002	1.8439446008e+002	5.9726131534e+002	1.9339595727e+002	
2.2404107185e+002	1.8568891767e+002	2.5990066465e+002	2.1237223569e+002	
2.4610304792e+002	1.8618144040e+002	2.8136063572e+002	2.1171577346e+002	
6.0467844247e+002	1.8540519398e+002	6.5498527399e+002	1.9133508730e+002	
7.0209865721e+002	1.8466870377e+002	7.5493778888e+002	1.8526596080e+002	
3.9469568853e+002	1.8663700020e+002	4.4421879603e+002	2.0378109062e+002	
4.3169115024e+002	1.8684443950e+002	4.8104150611e+002	2.0203248913e+002	
6.5686423416e+002	1.8622747004e+002	7.0850336319e+002	1.8932040303e+002	
1.1445460845e+002	1.8797956595e+002	1.5549068234e+002	2.2015689565e+002	
1.2612511460e+002	1.8762515908e+002	1.6587326782e+002	2.1925027586e+002	
1.3768388195e+002	1.8793384594e+002	1.7767235856e+002	2.1893756067e+002	
1.4926697312e+002	1.8776642111e+002	1.8819307380e+002	2.1820808931e+002	
3.0667631942e+002	1.8830147219e+002	3.5078136563e+002	2.1028136318e+002	
5.0109456967e+002	1.8758619503e+002	5.5031384723e+002	1.9909290681e+002	
5.2036062915e+002	1.8766541702e+002	5.6962720566e+002	1.9814616621e+002	
5.6342489215e+002	1.8666919321e+002	6.1341282885e+002	1.9482446252e+002	
5.7257301960e+002	1.8720835241e+002	6.2299973691e+002	1.9486215667e+002	
9.3602511281e+001	1.8854151186e+002	1.3403801808e+002	2.2181118492e+002	
3.1881597470e+002	1.8839918095e+002	3.6259340700e+002	2.0975064338e+002	
5.3950593024e+002	1.8818427457e+002	5.8912843500e+002	1.9763493762e+002	
6.6679728410e+002	1.8809313933e+002	7.1870282795e+002	1.9066789045e+002	
3.8675823859e+001	1.8956533996e+002	8.3284455371e+001	2.2550712311e+002	
9.9943993445e+001	1.8980413747e+002	1.4135389664e+002	2.2267000336e+002	
1.5598692374e+002	1.8944625449e+002	1.9475040691e+002	2.1949809745e+002	
3.3574902791e+002	1.8958955491e+002	3.8323402957e+002	2.0989801352e+002	
3.4836307213e+002	1.8980597742e+002	3.9610644379e+002	2.0943860919e+002	
6.1062215105e+002	1.8928083543e+002	6.6124887887e+002	1.9491519664e+002	
6.3071321680e+002	1.8916166170e+002	6.8190673330e+002	1.9370265760e+002	
2.3838936094e+002	1.8980243025e+002	2.7497434417e+002	2.1561851405e+002	
3.2686618644e+002	1.9083043497e+002	3.7171625196e+002	2.1168858446e+002	
3.8678102609e+002	1.9015473731e+002	4.3645669141e+002	2.0768901340e+002	
4.3909846555e+002	1.9061500172e+002	4.8872810044e+002	2.0538833416e+002	
6.5106106625e+002	1.8959860935e+002	7.0242883076e+002	1.9305289016e+002	
4.9266757304e+002	1.9119682587e+002	5.4217639818e+002	2.0314319578e+002	
3.8124644033e+002	1.9276198911e+002	4.3148550076e+002	2.1054927325e+002	
5.4711769433e+002	1.9173797336e+002	5.9695905936e+002	2.0079174558e+002	
1.4895965867e+002	1.9467311998e+002	1.8814261232e+002	2.2493633382e+002	
2.4747682059e+002	1.9395919160e+002	2.8301489806e+002	2.1925410389e+002	
4.4396108903e+002	1.9367672139e+002	4.9370454864e+002	2.0818129043e+002	
5.7925106039e+002	1.9314466886e+002	6.2986799469e+002	2.0047629711e+002	
6.0305346518e+002	1.9305160011e+002	6.5363686323e+002	1.9912295101e+002	
9.8882614648e+000	1.9503156946e+002	5.5976035613e+001	2.3221547244e+002	
3.0409604810e+001	1.9467196872e+002	7.5596686900e+001	2.3084454411e+002	
1.0545565796e+002	1.9519117843e+002	1.4685738186e+002	2.2761082955e+002	
2.5415318780e+002	1.9439651123e+002	2.8902426827e+002	2.1935894827e+002	
2.8789635657e+002	1.9518326342e+002	3.2753293327e+002	2.1820602471e+002	
3.2618310929e+002	1.9439377032e+002	3.7368569768e+002	2.1514982133e+002	
4.8742519496e+002	1.9407819931e+002	5.3704944313e+002	2.0629888505e+002	
5.2014133084e+002	1.9504232291e+002	5.7033212675e+002	2.0552065298e+002	
5.8533724002e+002	1.9434378264e+002	6.3630899952e+002	2.0134900534e+002	
6.5875848557e+002	1.9301862659e+002	7.1068952793e+002	1.9608383628e+002	
6.7559004058e+002	1.9329479792e+002	7.2823704380e+002	1.9544269305e+002	
2.3229562794e+002	1.9568875183e+002	2.6815418233e+002	2.2172563963e+002	
5.5226987266e+002	1.9499879618e+002	6.0274030223e+002	2.0377298902e+002	
5.9708792356e+002	1.9566015993e+002	6.4802460352e+002	2.0205611235e+002	
6.6448525359e+002	1.9609303354e+002	7.1670337693e+002	1.9888332725e+002	
4.8060250737e+001	1.9788129877e+002	9.2101862827e+001	2.3307721211e+002	
9.8928736856e+001	1.9862604840e+002	1.4088368230e+002	2.3126029984e+002	
1.6797152025e+002	1.9804243825e+002	2.0464552267e+002	2.2732206334e+002	
1.8112003698e+002	1.9767257198e+002	2.2923890571e+002	2.2588957842e+002	
4.3867287800e+002	1.9720077389e+002	4.8860297667e+002	2.1196676257e+002	
4.9236639253e+002	1.9760139469e+002	5.4222185860e+002	2.0955659085e+002	
5.6676599373e+002	1.9713840369e+002	6.1727008227e+002	2.0515954396e+002	
2.1800961910e+002	1.9901211539e+002	2.4723688529e+002	2.2594334702e+002	
2.6472462377e+002	1.9866552361e+002	2.9977783690e+002	2.2299069095e+002	
4.7178838882e+002	1.9877413836e+002	5.2183442526e+002	2.1180065561e+002	
5.4719848704e+002	1.9823521793e+002	5.9765395136e+002	2.0729308967e+002	
2.8523819949e+002	1.9946918206e+002	3.2500436292e+002	2.2255620640e+002	
3.1949063620e+002	2.0107643854e+002	3.6319603974e+002	2.2223251563e+002	
6.0235822392e+002	2.0021169029e+002	6.5386474284e+002	2.0634849858e+002	
6.5863064552e+002	1.9997006136e+002	7.1089763828e+002	2.0311762712e+002	
2.7511593517e+002	2.0186134169e+002	3.1522035389e+002	2.2542013305e+002	
2.9771628489e+002	2.0256832834e+002	3.3885665082e+002	2.2491564914e+002	
3.8512408580e+002	2.0123210499e+002	4.3583960358e+002	2.1874399212e+002	
5.8713307278e+002	2.0111249634e+002	6.3819097525e+002	2.0807152194e+002	
3.2610981287e+002	2.0292788880e+002	3.7186731022e+002	2.2364939218e+002	
4.9201622637e+002	2.0175012706e+002	5.4228382712e+002	2.1371326855e+002	
6.7470198008e+002	2.0201510260e+002	7.2709656727e+002	2.0433965706e+002	
2.1787239915e+002	2.0398965721e+002	2.5536886379e+002	2.3053628418e+002	
2.8983632853e+002	2.0306032036e+002	3.3015299293e+002	2.2583394062e+002	
3.8083026846e+002	2.0340946639e+002	4.3120331460e+002	2.2114140662e+002	
4.1544001897e+002	2.0394146671e+002	4.6616294241e+002	2.1986633330e+002	
4.2910853452e+002	2.0388605824e+002	4.7954694346e+002	2.1911234219e+002	
4.3797227232e+002	2.0309348467e+002	4.8812771306e+002	2.1787187288e+002	
5.4677135064e+002	2.0276279036e+002	5.9727760448e+002	2.1186325602e+002	
9.0028065159e+001	2.0472039401e+002	1.3298669599e+002	2.3759219653e+002	
3.9864153201e+002	2.0416648545e+002	4.4923818921e+002	2.2096442017e+002	
4.1038366079e+002	2.0445653419e+002	4.6059030096e+002	2.2065846281e+002	
4.8719790601e+002	2.0464588199e+002	5.3762982314e+002	2.1685683936e+002	
6.0211208347e+002	2.0336487862e+002	6.5357717182e+002	2.0954387798e+002	
3.1569158443e+002	2.0587411511e+002	3.5972516244e+002	2.2715356208e+002	
3.6679109314e+002	2.0586289929e+002	4.1778185183e+002	2.2428174433e+002	
4.4376844382e+002	2.0572826269e+002	4.9384324370e+002	2.2020228608e+002	
