-5.0078887192e+000	-4.8392866617e+000	2.6852973598e+001	
2.7759984508e+000	-6.4318840222e+000	3.5430247584e+001	
-1.6265505857e+001	-9.7107606913e+000	5.4381747683e+001	
-5.2231625682e+000	-3.8382185530e+000	2.1363198670e+001	
9.2206245550e-001	-6.3426431206e+000	3.5806187140e+001	
-4.2739950273e+000	-3.6910305168e+000	2.1142031817e+001	
5.6186724856e+000	-6.1656065673e+000	3.5200000292e+001	
-5.0533219511e+000	-3.7295431809e+000	2.1332524250e+001	
-4.7624267600e+000	-3.7537990023e+000	2.1518575794e+001	
-3.6869176144e-001	-6.1537473306e+000	3.5743317842e+001	
5.3335803428e+000	-5.7597348807e+000	3.3663862655e+001	
9.2300568550e+000	-5.8128374149e+000	3.3861182263e+001	
-4.7377275862e+000	-3.6228326516e+000	2.1392832848e+001	
-4.0135911992e+000	-3.6668502687e+000	2.1525649306e+001	
4.0467583381e+000	-5.4613641244e+000	3.2139115009e+001	
4.4451045008e+000	-5.3916926657e+000	3.1644985788e+001	
-5.2719432652e+000	-3.6154547932e+000	2.1439939010e+001	
-1.4725215950e+000	-5.5376949724e+000	3.2875927706e+001	
4.3147058418e+000	-5.5146554661e+000	3.2651859820e+001	
-4.8371362975e+000	-3.5128012074e+000	2.1171201234e+001	
8.3478713475e+000	-5.4389627048e+000	3.2778963881e+001	
9.4237822268e+000	-5.4229385366e+000	3.2658716304e+001	
-4.4699779199e+000	-3.5387295813e+000	2.1708573573e+001	
5.0360895579e+000	-5.4798045039e+000	3.3569365761e+001	
-1.1600928760e+000	-5.3326348851e+000	3.2795514001e+001	
3.9623264633e+000	-5.2183513397e+000	3.2102486882e+001	
4.1755303421e+000	-5.2919253244e+000	3.2514715266e+001	
4.4372911476e+000	-5.3021123739e+000	3.2620730507e+001	
7.1728523730e+000	-5.5692763673e+000	3.4077398711e+001	
-1.5502817310e+000	-5.2656462024e+000	3.2649359534e+001	
-1.4084536947e+000	-5.2710233196e+000	3.2645500044e+001	
-5.2913687640e-001	-5.6585282851e+000	3.4935876283e+001	
-1.0638259434e-001	-5.5977314329e+000	3.4701332805e+001	
3.4900760051e+000	-5.2522345496e+000	3.2324875814e+001	
5.7516244166e+000	-5.4260885885e+000	3.3438663112e+001	
9.0775827958e+000	-4.8929632749e+000	3.0088550403e+001	
-4.7480936841e+000	-3.4199354953e+000	2.1301386788e+001	
-5.7645412639e+000	-3.3831567750e+000	2.1399935232e+001	
1.8110367242e-001	-5.3143061312e+000	3.3881065166e+001	
8.1948197360e+000	-5.2070998790e+000	3.2952946431e+001	
-2.1290598336e+000	-5.0769557653e+000	3.2708432491e+001	
-1.5864544411e+000	-5.0541947723e+000	3.2836225599e+001	
-1.4009302449e+000	-5.0260424708e+000	3.2610195462e+001	
3.7167476948e+000	-4.9956705684e+000	3.2267674024e+001	
3.9545325101e+000	-4.9712953632e+000	3.2097687219e+001	
4.1209742118e+000	-4.9670708944e+000	3.2108068896e+001	
4.2124765991e+000	-4.9498157582e+000	3.1994398158e+001	
4.4189470079e+000	-5.0393278573e+000	3.2545228933e+001	
-4.1800267406e+000	-3.3393907677e+000	2.1710784304e+001	
5.2476667612e+000	-5.1901505575e+000	3.3808832057e+001	
3.4193075122e+000	-4.9224621188e+000	3.2201975696e+001	
-5.7669889592e+000	-3.2098525568e+000	2.1359929864e+001	
1.6300606338e-001	-5.1184263853e+000	3.4030229843e+001	
4.1174825452e+000	-4.7479469814e+000	3.2122045601e+001	
4.3606018847e+000	-4.8759933332e+000	3.3048151312e+001	
-1.7634367406e+000	-4.7231034517e+000	3.2246311345e+001	
-1.1966303286e+000	-4.7744792964e+000	3.2564340392e+001	
3.6869924909e+000	-4.7140663482e+000	3.2041851232e+001	
4.0005358980e+000	-4.7946779088e+000	3.2595298875e+001	
4.3595458645e+000	-4.7153420011e+000	3.2067166331e+001	
-1.5930923281e+000	-4.8012736921e+000	3.2825306048e+001	
3.8906315971e+000	-4.8260356171e+000	3.2859137163e+001	
-5.7712446741e+000	-3.1096408249e+000	2.1433603477e+001	
-4.4313076609e+000	-3.1890495216e+000	2.2094648666e+001	
-3.9650615309e+000	-3.0683302799e+000	2.1251758828e+001	
-6.8159144492e+000	-4.4254477392e+000	3.0695414781e+001	
-5.0614424099e+000	-3.1037621005e+000	2.1834918769e+001	
-2.3574089349e+000	-4.6807269114e+000	3.3013465065e+001	
-5.4734232706e+000	-3.0029251699e+000	2.1360891110e+001	
-1.8370627545e+000	-4.6150337310e+000	3.2900592618e+001	
-1.4293309938e+000	-4.5854307618e+000	3.2657551122e+001	
-1.2013204661e+000	-4.6460426590e+000	3.3007326903e+001	
4.1416705677e-001	-4.6467478570e+000	3.2887136648e+001	
3.9792972357e+000	-4.5553124629e+000	3.2385263876e+001	
-5.0192486101e+000	-2.9702465775e+000	2.1264883006e+001	
-2.8421019604e+000	-4.5716990149e+000	3.2541667268e+001	
-1.5943410050e+000	-4.6076039607e+000	3.2930088988e+001	
3.1548855711e+000	-2.0296783187e+000	1.4404645337e+001	
6.7078999885e+000	-4.1088548417e+000	2.9131302504e+001	
-4.4587597498e+000	-3.0259043116e+000	2.1723116547e+001	
-3.7695331045e+000	-2.9364121596e+000	2.1166612054e+001	
-2.0726502458e+000	-4.5910207608e+000	3.3012215746e+001	
-9.3253509958e-001	-4.7963306587e+000	3.4432689560e+001	
4.5448225495e+000	-4.4819863306e+000	3.2113999921e+001	
5.0814754261e+000	-4.7096763258e+000	3.3715138720e+001	
-5.3283718702e+000	-2.9855472234e+000	2.1612009553e+001	
3.6795307657e+000	-1.7330782719e+000	1.2415813683e+001	
-3.2088756865e+000	-2.9286453956e+000	2.1439252987e+001	
-4.4193316700e+000	-2.8867730373e+000	2.1468937649e+001	
-4.7176942493e+000	-2.8826290385e+000	2.1573844675e+001	
-1.7855391659e+000	-4.2810120083e+000	3.2652445494e+001	
-1.0559582173e+000	-4.3232821153e+000	3.3005225430e+001	
4.3765808667e+000	-4.2155496116e+000	3.2131140866e+001	
5.5306743997e+000	-4.0864131669e+000	3.1039352583e+001	
-5.7621747908e+000	-2.7828023116e+000	2.1450213856e+001	
-3.6815369089e+000	-2.7556324288e+000	2.1242039604e+001	
-4.2707628298e-001	-4.2250873959e+000	3.2606532068e+001	
-6.2388236904e+000	-2.7648592447e+000	2.1423040671e+001	
4.0868701579e+000	-1.6156084204e+000	1.2471366364e+001	
-4.8009506746e+000	-2.8062842906e+000	2.1942400613e+001	
-3.5573615208e+000	-2.7706308114e+000	2.1585184838e+001	
-3.5616626384e+000	-3.3203052303e+000	2.5925867058e+001	
-2.1836342049e+000	-3.1263454282e+000	2.4534283896e+001	
-1.9632944474e+000	-3.1213178536e+000	2.4680307938e+001	
-7.7890831428e+000	-2.9883353511e+000	2.4296225804e+001	
5.3544611821e+000	-4.1155951218e+000	3.3333113447e+001	
-4.0551401052e+000	-2.6302831130e+000	2.1544845388e+001	
-5.7831618417e+000	-2.5716027105e+000	2.1233709531e+001	
-1.8399588746e+000	-3.8970272913e+000	3.2100180141e+001	
8.8776171397e+000	-3.8986760841e+000	3.1777124460e+001	
-3.5949469978e+000	-2.6168493938e+000	2.1734525989e+001	
-2.1367804844e+000	-3.9445275118e+000	3.2771508487e+001	
9.8281407394e-001	-3.9662387433e+000	3.2934921803e+001	
-4.3450389468e+000	-2.6095512363e+000	2.1907958782e+001	
8.1702390484e+000	-3.7662235418e+000	3.1312289166e+001	
-6.2304632078e+000	-2.5197434371e+000	2.1303251403e+001	
1.8697918830e+000	-3.9242536872e+000	3.3106676516e+001	
-6.2469469400e+000	-2.4709713928e+000	2.1347385049e+001	
-4.3579384566e-001	-3.7954433226e+000	3.2848179750e+001	
-6.0603725497e+000	-2.4558145121e+000	2.1647523315e+001	
9.4706585000e-001	-3.8001981050e+000	3.3068332491e+001	
5.4173858047e+000	-7.8776716852e+000	6.8474219354e+001	
-4.9144512229e+000	-2.4491813052e+000	2.1549443291e+001	
-3.9899681381e+000	-2.4259514550e+000	2.1459507924e+001	
-1.9407123550e+000	-2.7657198116e+000	2.4417235788e+001	
-6.0504212178e-001	-3.7990006374e+000	3.3666123767e+001	
3.2989131773e+000	-3.1069577331e+000	2.7187011160e+001	
6.3090471470e+000	-3.6650594162e+000	3.2089521724e+001	
1.4021844675e+001	-8.3718069244e+000	7.3643727723e+001	
-2.3621053616e+000	-2.7478051740e+000	2.4578279274e+001	
1.9816275400e+000	-9.0363901170e-001	8.0650584243e+000	
8.5062373605e+000	-3.5786186301e+000	3.1828952433e+001	
8.6233425215e+000	-3.5013127041e+000	3.0987904832e+001	
4.7972490916e+000	-1.6965004970e+000	1.5005536525e+001	
-4.3472852279e+000	-2.3065191319e+000	2.1024268821e+001	
-3.6506863825e+000	-2.2972128734e+000	2.0884576060e+001	
-3.3602146725e-001	-3.6696715745e+000	3.3073539997e+001	
-2.8517793097e+000	-2.3263854601e+000	2.1382334939e+001	
-2.4354932868e+000	-2.3559138460e+000	2.1384557267e+001	
-8.1795167574e-001	-3.6839788936e+000	3.3703347808e+001	
-1.3543290586e-001	-3.6253063557e+000	3.3296384423e+001	
9.4358754908e-001	-3.5603992176e+000	3.2625719964e+001	
1.7932396736e+000	-3.5780743185e+000	3.2637122364e+001	
2.9006491248e+000	-9.8187073591e-001	8.8339309331e+000	
-1.8309484850e+000	-2.9556459741e+000	2.7351866873e+001	
3.1170084965e+000	-3.5404893010e+000	3.2608668880e+001	
-4.5835706318e+000	-2.3132588834e+000	2.1584504578e+001	
-2.5356346417e+000	-2.5857147003e+000	2.4151618161e+001	
2.7970451765e+000	-3.7481470206e+000	3.4759965802e+001	
3.4317629181e+000	-3.5035242596e+000	3.2690855987e+001	
4.5812905543e+000	-3.3929507288e+000	3.1440909504e+001	
5.3546539129e+000	-3.4194756351e+000	3.1735031127e+001	
-5.3528997457e+000	-2.2895321710e+000	2.1427736625e+001	
-5.0237826822e+000	-2.2953724708e+000	2.1526843431e+001	
-4.9170034453e+000	-2.2961951203e+000	2.1500787191e+001	
2.2488446406e+000	-1.5186916803e+000	1.4199438277e+001	
6.4185576417e+000	-3.4363835556e+000	3.2239903068e+001	
7.2896194328e+000	-3.3067132590e+000	3.0939280394e+001	
8.5082022477e+000	-3.3414346379e+000	3.1240497870e+001	
-3.9636616716e+000	-2.2332920773e+000	2.1226568363e+001	
-1.5685133619e+000	-2.9594968100e+000	2.8137899682e+001	
-1.5499996945e+000	-3.8813440161e+000	3.6578228630e+001	
3.7486459631e+000	-3.4697283872e+000	3.2545666755e+001	
-3.7672751145e+000	-2.2546659438e+000	2.1584599988e+001	
-3.1087412817e+000	-2.2469893902e+000	2.1520042065e+001	
6.9685633154e+000	-3.3110622947e+000	3.1499060332e+001	
8.1968055531e+000	-3.2884351343e+000	3.1196192384e+001	
8.6005263809e+000	-3.1800600052e+000	3.0071381674e+001	
-2.9088204455e+000	-2.2282808268e+000	2.1461744473e+001	
-4.3382825968e+000	-2.1939282544e+000	2.1312953125e+001	
3.3436523689e+000	-3.3088198048e+000	3.2085354747e+001	
5.8446711418e+000	-3.1054135666e+000	2.9935643145e+001	
6.8703372987e+000	-3.3605214812e+000	3.2179394535e+001	
5.8545594784e+000	-3.3999766021e+000	3.3019934171e+001	
7.3057344389e+000	-3.2639622138e+000	3.1804529802e+001	
-3.0916532421e+000	-2.1745038860e+000	2.1384122198e+001	
2.3859933101e+000	-3.3257010760e+000	3.2667642428e+001	
2.7924203937e+000	-3.2441437286e+000	3.2030626473e+001	
-5.3553067978e+000	-2.1936917909e+000	2.1727598289e+001	
-3.3877585857e+000	-2.1761020017e+000	2.1684803170e+001	
-5.5538106620e+000	-2.1455439065e+000	2.1574803626e+001	
3.9769676934e+000	-3.1756473572e+000	3.1969341654e+001	
5.8443275638e+000	-3.1408869952e+000	3.1779968118e+001	
-2.0315849864e+000	-2.3406255408e+000	2.4024591049e+001	
4.9764136646e-001	-3.3818932860e+000	3.4352431826e+001	
2.9285604076e+000	-3.2325033456e+000	3.2994951239e+001	
-3.8597120237e+000	-2.0732939585e+000	2.1459406770e+001	
-1.7840345780e+000	-2.6609689109e+000	2.7321464218e+001	
1.3187180259e+000	-3.2122638672e+000	3.2900564317e+001	
7.2337432022e+000	-3.1547389099e+000	3.2104043890e+001	
1.4557693693e-001	-3.1448968470e+000	3.2904629683e+001	
5.3666546439e+000	-3.1111087779e+000	3.2265592647e+001	
5.8951755084e+000	-3.1560152106e+000	3.2781834282e+001	
7.1656543254e+000	-2.8763094628e+000	2.9575884040e+001	
3.2509843592e+000	-3.0990680856e+000	3.2511118828e+001	
8.3074026696e+000	-2.9993803227e+000	3.1061830578e+001	
9.0590377599e+000	-3.0555291778e+000	3.1961575393e+001	
2.3750871382e+000	-7.3035037986e-001	7.5668322923e+000	
4.8038740626e+000	-3.0424067578e+000	3.2301819345e+001	
-3.1158968532e+000	-1.9929539610e+000	2.1427291231e+001	
-2.6911753377e+000	-1.9870750759e+000	2.1467427865e+001	
6.3731832348e+000	-2.9629332635e+000	3.1767949237e+001	
9.0554723187e+000	-2.9415832838e+000	3.1314245831e+001	
3.1973567346e-001	-3.0301337703e+000	3.2883272536e+001	
1.4218702455e+000	-3.0158652270e+000	3.2795545131e+001	
7.8374818923e+000	-2.9232133084e+000	3.1595310056e+001	
-5.3181456813e+000	-1.9734087693e+000	2.1703061647e+001	
-5.0081994292e+000	-1.9493841760e+000	2.1363148116e+001	
-4.8637554147e+000	-1.9759052006e+000	2.1720588155e+001	
-4.5805227398e+000	-1.9559334853e+000	2.1465130325e+001	
-1.9195390654e+000	-2.4749884827e+000	2.7307196915e+001	
3.4388063171e+000	-2.9489294663e+000	3.2304546313e+001	
3.9846704783e+000	-2.9319331632e+000	3.2143717387e+001	
5.2574085638e+000	-2.9691390364e+000	3.2231589223e+001	
5.5624073500e+000	-2.9730881044e+000	3.2447102444e+001	
-5.5255775491e+000	-1.8924598542e+000	2.0930398988e+001	
-1.6136641684e+000	-2.4656696499e+000	2.7231067383e+001	
4.5523791958e+000	-2.9220688315e+000	3.2202097422e+001	
8.0877447672e+000	-2.8572452249e+000	3.1458998173e+001	
-6.7349977351e+000	-1.9198111753e+000	2.1453747002e+001	
-5.5535131377e+000	-1.9198045458e+000	2.1505845011e+001	
-4.4550128796e+000	-1.9255834481e+000	2.1492250567e+001	
-1.3297001172e+000	-2.7119946958e+000	3.0313796088e+001	
-9.9392681582e-001	-2.7386668275e+000	3.0679398105e+001	
6.5399566080e+000	-2.8488788483e+000	3.1744259048e+001	
7.1252709101e+000	-2.8545286136e+000	3.1768861445e+001	
-2.8986226692e+000	-1.9547864331e+000	2.1897334953e+001	
-1.4559649636e+000	-2.4762128307e+000	2.8031761930e+001	
8.2993605625e-002	-2.9199766185e+000	3.2827080148e+001	
1.6474848408e+000	-2.9118834215e+000	3.2890812962e+001	
7.6166704700e+000	-2.8064404029e+000	3.1372366008e+001	
3.2093283739e+000	-2.8589317376e+000	3.2486795394e+001	
-8.3210511980e-002	-2.8780213970e+000	3.3241176575e+001	
4.7644742390e+000	-2.8116995400e+000	3.2129694356e+001	
-4.5823394340e+000	-1.8194980494e+000	2.1445566957e+001	
-2.6636171376e+000	-1.8347705494e+000	2.1461402115e+001	
1.7907602156e+000	-2.8169997821e+000	3.2851908945e+001	
5.7190358338e+000	-2.7783769099e+000	3.2219745207e+001	
6.3136303898e+000	-2.7366337369e+000	3.1704558624e+001	
-7.2212856789e+000	-1.7945216011e+000	2.1232731905e+001	
-6.8797394420e+000	-1.8158653250e+000	2.1402485727e+001	
-5.4514848136e+000	-1.8163925990e+000	2.1528469224e+001	
-2.5077725626e+000	-1.8077937912e+000	2.1244647998e+001	
-2.1001518773e+000	-2.0283231375e+000	2.4038288067e+001	
-1.5778078652e+000	-2.5544895898e+000	3.0018713053e+001	
3.0562843177e+000	-2.7754526027e+000	3.2505742442e+001	
4.0440901509e+000	-2.7613159358e+000	3.2675596298e+001	
5.9245253517e+000	-2.7559165609e+000	3.2368467385e+001	
7.8656534529e+000	-2.7190809637e+000	3.1490269646e+001	
8.3766491333e+000	-2.7206424723e+000	3.1600235826e+001	
-2.9454118785e+000	-1.7922663875e+000	2.1357018405e+001	
4.9687998793e+000	-2.7462097820e+000	3.2481630732e+001	
6.2046329662e+000	-2.6887249460e+000	3.2029484116e+001	
8.0159006440e+000	-2.6265805499e+000	3.1436557165e+001	
-6.5003484005e+000	-1.7437738663e+000	2.1284719228e+001	
-5.5903177508e+000	-1.7526452248e+000	2.1571271190e+001	
-4.0507283659e+000	-1.6867852217e+000	2.0625989719e+001	
-5.0518760836e+000	-2.2492264221e+000	2.7390894642e+001	
1.6341959622e+000	-2.7140281274e+000	3.2879475607e+001	
3.2040575703e+000	-2.6728059217e+000	3.2523582680e+001	
5.3444100406e+000	-2.6569583200e+000	3.2166000495e+001	
-2.7940262296e+000	-1.4978848918e+000	1.8515704560e+001	
-2.3181253541e+000	-1.7362218528e+000	2.1378577625e+001	
2.6177608967e+000	-2.6606248812e+000	3.2800886599e+001	
4.8066853787e+000	-2.6438423132e+000	3.2398302290e+001	
-2.1521452037e+000	-1.9291990854e+000	2.3970398594e+001	
-1.5712703957e+000	-2.1172185055e+000	2.6792969787e+001	
6.3958525127e+000	-2.5713759305e+000	3.2219705938e+001	
7.8574696330e+000	-2.5186284960e+000	3.1472149003e+001	
-2.3719867618e+000	-1.8764890666e+000	2.3962968704e+001	
-1.9486634636e+000	-1.9294205977e+000	2.4842808484e+001	
3.4084337908e-002	-2.6309613217e+000	3.3354012490e+001	
5.9275041596e+000	-2.5354120445e+000	3.2098439147e+001	
-1.4891621158e+000	-2.1883875556e+000	2.8296303891e+001	
3.2139113078e+000	-2.5662759313e+000	3.2729364443e+001	
8.2007646037e+000	-2.4256522190e+000	3.1031233643e+001	
-3.2809499713e+000	-1.6591687976e+000	2.1724535537e+001	
-2.0759309724e+000	-1.8725789786e+000	2.4250584477e+001	
-9.4723217020e-002	-2.5278757409e+000	3.2872038943e+001	
9.5330223275e-001	-2.5487639671e+000	3.3353429499e+001	
1.3564495177e+000	-2.5293731429e+000	3.3077875071e+001	
1.6106635581e+000	-2.5338164251e+000	3.2826668916e+001	
4.7711683546e+000	-2.4984806951e+000	3.2243298157e+001	
-5.8044483621e+000	-1.6443480322e+000	2.1719397131e+001	
4.4140687917e-001	-2.5273782834e+000	3.3162347141e+001	
7.8660268784e-001	-2.4907656020e+000	3.2795409379e+001	
3.0765163985e+000	-2.4849371548e+000	3.2792991344e+001	
6.3536264773e+000	-2.4654294230e+000	3.2043108359e+001	
-1.6657486869e+000	-2.0026973803e+000	2.6824272533e+001	
-5.2062061815e-001	-2.4848916023e+000	3.3278271801e+001	
1.7721309390e+000	-2.4393523031e+000	3.2614937053e+001	
2.5805905795e+000	-2.4453744688e+000	3.2665325462e+001	
3.6104921791e+000	-2.4632100351e+000	3.2889846076e+001	
7.8615088806e+000	-2.3900023771e+000	3.1555554147e+001	
-2.8830399858e+000	-1.5851861526e+000	2.1443619978e+001	
-1.9765678509e+000	-1.8334255553e+000	2.4782504403e+001	
-1.4490876682e+000	-2.2444775403e+000	3.0494669792e+001	
-1.1471018128e+000	-2.2570801705e+000	3.0505186313e+001	
6.1968555508e-002	-2.4432348812e+000	3.3222661897e+001	
4.9159722729e+000	-2.3904272316e+000	3.2044445352e+001	
6.1563941731e+000	-2.3558595265e+000	3.1840780217e+001	
-7.2021991107e+000	-1.5769792203e+000	2.1583495115e+001	
3.2025756330e+000	-2.3839270296e+000	3.2538150383e+001	
3.0487953688e-001	-2.3947708218e+000	3.3079390178e+001	
8.0644166556e-001	-2.3911790537e+000	3.2947547911e+001	
1.3707242063e+000	-2.3649195404e+000	3.2687550070e+001	
1.6031865401e+000	-2.3550902271e+000	3.2649999054e+001	
4.7560884931e+000	-2.3250912536e+000	3.2126158652e+001	
6.6860916065e+000	-2.3201168980e+000	3.2056284069e+001	
8.0092065938e+000	-2.2836250894e+000	3.1409400516e+001	
-5.5887486458e+000	-1.5324929427e+000	2.1487529012e+001	
-2.4159965334e+000	-1.7162022907e+000	2.4041824151e+001	
3.4300153883e+000	-2.2995788931e+000	3.2297610355e+001	
-2.1722904357e+000	-1.6952693987e+000	2.4259601452e+001	
4.5273813352e+000	-2.2808231454e+000	3.2227168623e+001	
6.3495467057e+000	-2.2665234017e+000	3.2000798172e+001	
-2.4939249007e+000	-1.4762671167e+000	2.1453018581e+001	
-4.5021649281e+000	-1.4757010535e+000	2.1564303804e+001	
-3.2481596349e+000	-1.4528640379e+000	2.1339489288e+001	
6.5007869845e+000	-2.1818743190e+000	3.1533159727e+001	
7.0873644773e+000	-2.1929440424e+000	3.1739105468e+001	
7.8362591589e+000	-2.1877096149e+000	3.1454334691e+001	
3.9721766670e-002	-2.2427425188e+000	3.3009904572e+001	
7.6535505194e+000	-2.1714931622e+000	3.1645870275e+001	
-1.9526458795e+000	-1.7979480659e+000	2.6811141848e+001	
1.4104878153e+000	-2.1233324292e+000	3.2043220591e+001	
1.6113287990e+000	-2.1831012478e+000	3.2802913593e+001	
2.0128911105e+000	-2.1079243577e+000	3.1683669665e+001	
3.1997874734e+000	-2.1890393720e+000	3.2565775155e+001	
-6.5948106252e+000	-1.4089680578e+000	2.1360781179e+001	
-1.1223243455e-001	-2.1866754518e+000	3.3207099591e+001	
5.5197789285e+000	-2.1785328703e+000	3.2697342359e+001	
-1.7290473716e+000	-1.7358544958e+000	2.6871616554e+001	
-1.1239681196e+000	-1.9476029386e+000	3.0321026910e+001	
4.5897997702e+000	-2.1174566803e+000	3.2362190884e+001	
4.7056951129e+000	-2.0807221700e+000	3.1850233080e+001	
-6.5769423099e-001	-2.1866773212e+000	3.3946966116e+001	
1.7627239176e+000	-2.0950941702e+000	3.2890749680e+001	
6.3318103564e+000	-2.0517826826e+000	3.1932254370e+001	
-3.2655762667e+000	-1.3483855344e+000	2.1603481462e+001	
-1.9113543274e+000	-1.5567227458e+000	2.4871935881e+001	
-4.1980333945e+000	-1.3408148431e+000	2.1730247333e+001	
5.0948080870e+000	-2.0015746270e+000	3.1977072526e+001	
7.6271543924e+000	-1.9494734257e+000	3.1350790333e+001	
7.8315444291e+000	-1.9691720673e+000	3.1448482162e+001	
2.7875396323e-002	-2.0394480677e+000	3.3226806999e+001	
4.9111504347e+000	-2.0041381376e+000	3.2202631097e+001	
6.1581043578e+000	-1.9631888131e+000	3.1903803909e+001	
-5.4040492987e+000	-1.3228981443e+000	2.1847553522e+001	
-4.9394058449e+000	-1.3164236889e+000	2.1817225345e+001	
-4.6381558207e+000	-1.2900940765e+000	2.1481488199e+001	
-1.6246211307e+000	-1.6366490027e+000	2.7095656879e+001	
1.5968903960e+000	-1.9804643753e+000	3.2739899656e+001	
3.2189512743e+000	-2.0032900221e+000	3.2964178536e+001	
-4.4751546075e+000	-1.2697996811e+000	2.1579511448e+001	
4.6985523896e+000	-1.8967957819e+000	3.1931814334e+001	
7.9986018823e+000	-1.8714266557e+000	3.1440752651e+001	
-2.1170321004e+000	-1.4290995571e+000	2.4611533456e+001	
-1.5353180080e+000	-1.6170381084e+000	2.7719883044e+001	
-8.9534068548e-001	-1.9240592849e+000	3.2740323046e+001	
6.2986805015e+000	-1.8672399017e+000	3.1776792542e+001	
-2.6136905256e+000	-1.2137433399e+000	2.1536426875e+001	
-6.9536303905e+000	-1.1729175853e+000	2.1282281014e+001	
5.6579154637e+000	-1.8275397120e+000	3.2486893863e+001	
7.8542063066e+000	-1.7768751246e+000	3.1533994093e+001	
-2.1006273748e+000	-1.3180057721e+000	2.4089111921e+001	
1.3114589638e+000	-1.8039485135e+000	3.3192208889e+001	
4.8192024383e+000	-1.6760956280e+000	3.0112197727e+001	
-5.8832232128e+000	-1.1226430786e+000	2.1052086836e+001	
-4.5505990613e+000	-1.1623339037e+000	2.1599966884e+001	
4.1961959468e-001	-1.8029793369e+000	3.3501214592e+001	
9.1998034276e-001	-1.7625408644e+000	3.2873089595e+001	
2.5184462028e+000	-1.7889352400e+000	3.3498274593e+001	
-2.0434039644e+000	-1.3090987743e+000	2.5036175410e+001	
9.9850494852e-003	-1.7559913220e+000	3.3481780980e+001	
3.1902924067e+000	-1.7093448222e+000	3.2689799320e+001	
3.8684263381e+000	-1.6762671295e+000	3.2222887998e+001	
4.0898461080e+000	-1.7038975641e+000	3.2610251958e+001	
4.4756902421e+000	-1.6994739877e+000	3.2592387713e+001	
-3.4442397336e+000	-1.0913774839e+000	2.1638603282e+001	
-2.4464974067e+000	-1.0977978586e+000	2.1513029562e+001	
